2558,Furnas,Alpinopolis,Brazil,,SBFU,-20.702817,-46.335264000000002,2413,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2559,Pinto Martins Intl,Fortaleza,Brazil,FOR,SBFZ,-3.7762829999999998,-38.532556,82,-3,S,America/Fortaleza,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2560,Galeao Antonio Carlos Jobim,Rio De Janeiro,Brazil,GIG,SBGL,-22.808903000000001,-43.243647000000003,28,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2561,Guajara Mirim,Guajara-mirim,Brazil,,SBGM,-10.786375,-65.284791999999996,478,-4,S,America/Boa_Vista,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2562,Santa Genoveva,Goiania,Brazil,GYN,SBGO,-16.632033,-49.220686000000001,2450,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2563,Embraer Unidade Gaviao Peixoto,Macae,Brazil,,SBGP,-21.773682999999998,-48.405078000000003,1998,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2564,Guarulhos Gov Andre Franco Montouro,Sao Paulo,Brazil,GRU,SBGR,-23.432075000000001,-46.469510999999997,2459,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2565,Guaratingueta,Guaratingueta,Brazil,,SBGW,-22.791608,-45.204777999999997,1761,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2566,Altamira,Altamira,Brazil,ATM,SBHT,-3.2539060000000002,-52.253977999999996,368,-4,S,America/Boa_Vista,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2567,Itacoatiara,Itaituba,Brazil,,SBIC,-3.127256,-58.481186000000001,142,-4,S,America/Boa_Vista,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2568,Itaituba,Itaituba,Brazil,,SBIH,-4.2423419999999998,-56.000669000000002,110,-4,S,America/Boa_Vista,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2569,Ilheus,Ilheus,Brazil,IOS,SBIL,-14.815963999999999,-39.033197000000001,15,-3,S,America/Fortaleza,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2570,Usiminas,Ipatinga,Brazil,IPN,SBIP,-19.470721999999999,-42.487583000000001,784,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2571,Hidroeletrica,Itumbiara,Brazil,,SBIT,-18.444661,-49.213360999999999,1630,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2572,Prefeito Renato Moreira,Imperatriz,Brazil,IMP,SBIZ,-5.5312919999999997,-47.460050000000003,431,-3,S,America/Fortaleza,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2573,Julio Cesar,Belem,Brazil,,SBJC,-1.414158,-48.460738999999997,52,-4,S,America/Boa_Vista,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2574,Francisco De Assis,Juiz De Fora,Brazil,JDF,SBJF,-21.791499999999999,-43.386778,2989,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2575,Presidente Castro Pinto,Joao Pessoa,Brazil,JPA,SBJP,-7.1483809999999997,-34.950681000000003,215,-3,S,America/Fortaleza,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2576,Lauro Carneiro De Loyola,Joinville,Brazil,JOI,SBJV,-26.224453,-48.797364000000002,15,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2577,Presidente Joao Suassuna,Campina Grande,Brazil,CPV,SBKG,-7.2699170000000004,-35.896363999999998,1646,-3,S,America/Fortaleza,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2578,Viracopos,Campinas,Brazil,VCP,SBKP,-23.0075,-47.134444000000002,2170,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2579,Lages,Lajes,Brazil,,SBLJ,-27.782142,-50.281486000000001,3065,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2580,Lins,Lins,Brazil,LIP,SBLN,-21.664038999999999,-49.730519000000001,1575,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2581,Londrina,Londrina,Brazil,LDB,SBLO,-23.333625000000001,-51.130071999999998,1867,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2582,Bom Jesus Da Lapa,Bom Jesus Da Lapa,Brazil,LAZ,SBLP,-13.262086,-43.408113999999998,1454,-3,S,America/Fortaleza,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2583,Lagoa Santa,Lagoa Santa,Brazil,,SBLS,-19.661611000000001,-43.896402999999999,2795,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2584,Maraba,Maraba,Brazil,MAB,SBMA,-5.3685890000000001,-49.138024999999999,357,-4,S,America/Boa_Vista,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2585,Monte Dourado,Almeirim,Brazil,,SBMD,-0.88983900000000005,-52.602249999999998,677,-4,S,America/Boa_Vista,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2586,Regional De Maringa Silvio Name Junior,Maringa,Brazil,MGF,SBMG,-23.476392000000001,-52.016406000000003,1788,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2587,Mario Ribeiro,Montes Claros,Brazil,MOC,SBMK,-16.706924999999998,-43.818899999999999,2191,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2589,Ponta Pelada,Manaus,Brazil,,SBMN,-3.146042,-59.9863,267,-4,S,America/Boa_Vista,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2590,Zumbi Dos Palmares,Maceio,Brazil,MCZ,SBMO,-9.5108080000000008,-35.791677999999997,387,-3,S,America/Fortaleza,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2591,Macapa,Macapa,Brazil,MCP,SBMQ,0.050664000000000001,-51.072178000000001,56,-3,S,America/Fortaleza,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2592,Dix Sept Rosado,Mocord,Brazil,,SBMS,-5.2019190000000002,-37.364347000000002,77,-3,S,America/Fortaleza,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2593,Marte,Sao Paulo,Brazil,,SBMT,-23.509118999999998,-46.637752999999996,2368,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2594,Manicore,Manicore,Brazil,MNX,SBMY,-5.8113809999999999,-61.278319000000003,174,-4,S,America/Boa_Vista,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2595,Ministro Victor Konder Intl,Navegantes,Brazil,NVT,SBNF,-26.879999000000002,-48.651389999999999,18,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2596,Santo Angelo,Santo Angelo,Brazil,GEL,SBNM,-28.281683000000001,-54.169139000000001,1056,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2597,Augusto Severo,Natal,Brazil,NAT,SBNT,-5.9114170000000001,-35.247717000000002,169,-3,S,America/Fortaleza,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2598,Oiapoque,Oioiapoque,Brazil,,SBOI,3.855486,-51.796866999999999,63,-3,S,America/Fortaleza,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2599,Salgado Filho,Porto Alegre,Brazil,POA,SBPA,-29.994427999999999,-51.171427999999999,11,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2600,Prefeito Doutor Joao Silva Filho,Parnaiba,Brazil,,SBPB,-2.8937469999999998,-41.731960999999998,16,-3,S,America/Fortaleza,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2601,Pocos De Caldas,Pocos De Caldas,Brazil,POO,SBPC,-21.843014,-46.567917000000001,4135,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2602,Lauro Kurtz,Passo Fundo,Brazil,PFB,SBPF,-28.243988999999999,-52.326557999999999,2376,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2603,Pelotas,Pelotas,Brazil,PET,SBPK,-31.718353,-52.327688999999999,59,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2604,Senador Nilo Coelho,Petrolina,Brazil,PNZ,SBPL,-9.3624109999999998,-40.569096999999999,1263,-3,S,America/Fortaleza,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2605,Porto Nacional,Porto Nacional,Brazil,PNB,SBPN,-10.719417,-48.399735999999997,870,-3,S,America/Fortaleza,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2606,Ponta Pora,Ponta Pora,Brazil,PMG,SBPP,-22.549638999999999,-55.702613999999997,2156,-4,S,America/Campo_Grande,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2607,Governador Jorge Teixeira De Oliveira,Porto Velho,Brazil,PVH,SBPV,-8.7092939999999999,-63.902281000000002,294,-4,S,America/Boa_Vista,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2609,PlÃ¡cido de Castro,Rio Branco,Brazil,RBR,SBRB,-9.5830000000000002,-67.483599999999996,633,-5,S,America/Rio_Branco,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2610,Guararapes Gilberto Freyre Intl,Recife,Brazil,REC,SBRF,-8.1267940000000003,-34.923039000000003,33,-3,S,America/Fortaleza,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2611,Rio Grande,Rio Grande,Brazil,RIG,SBRG,-32.082616999999999,-52.166542,27,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2612,Santos Dumont,Rio De Janeiro,Brazil,SDU,SBRJ,-22.910461000000002,-43.163133000000002,11,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2613,Leite Lopes,Ribeirao Preto,Brazil,RAO,SBRP,-21.134167000000001,-47.774189,1802,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2614,Santa Cruz,Rio De Janeiro,Brazil,STU,SBSC,-22.93235,-43.719092000000003,10,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2615,Professor Urbano Ernesto Stumpf,Sao Jose Dos Campos,Brazil,SJK,SBSJ,-23.228172000000001,-45.862738999999998,2120,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2616,Marechal Cunha Machado Intl,Sao Luis,Brazil,SLZ,SBSL,-2.5853609999999998,-44.234138999999999,178,-3,S,America/Fortaleza,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2618,Congonhas,Sao Paulo,Brazil,CGH,SBSP,-23.626691999999998,-46.655374999999999,2631,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2619,Sao Jose Do Rio Preto,Sao Jose Do Rio Preto,Brazil,SJP,SBSR,-20.816566999999999,-49.406511000000002,1784,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2620,Base Aerea De Santos,Santos,Brazil,SSZ,SBST,-23.925205999999999,-46.287500000000001,10,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2621,Deputado Luis Eduardo Magalhaes,Salvador,Brazil,SSA,SBSV,-12.910994000000001,-38.331043999999999,64,-3,S,America/Fortaleza,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2622,Trombetas,Oriximina,Brazil,TMT,SBTB,-1.4896,-56.396802999999998,287,-4,S,America/Boa_Vista,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2623,Senador Petronio Portella,Teresina,Brazil,THE,SBTE,-5.0599420000000004,-42.823478000000001,219,-3,S,America/Fortaleza,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2624,Tefe,Tefe,Brazil,TFF,SBTF,-3.3829440000000002,-64.724056000000004,184,-4,S,America/Boa_Vista,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2625,Tarauaca,Tarauaca,Brazil,,SBTK,-8.1552559999999996,-70.783269000000004,646,-5,S,America/Rio_Branco,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2626,Telemaco Borba,Telemaco Borba,Brazil,,SBTL,-24.317775000000001,-50.651592000000001,2610,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2627,Tirios,Obidos Tirios,Brazil,,SBTS,2.2234720000000001,-55.946055999999999,1127,-4,S,America/Boa_Vista,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2628,Tabatinga,Tabatinga,Brazil,TBT,SBTT,-4.2556690000000001,-69.935828000000001,279,-4,S,America/Boa_Vista,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2629,Tucurui,Tucurui,Brazil,TUR,SBTU,-3.7860079999999998,-49.720267,830,-4,S,America/Boa_Vista,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2630,Sao Gabriel Da Cachoeira,Sao Gabriel,Brazil,,SBUA,-0.148419,-66.985589000000004,249,-4,S,America/Boa_Vista,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2631,Paulo Afonso,Paulo Alfonso,Brazil,PAV,SBUF,-9.4008780000000005,-38.250574999999998,883,-3,S,America/Fortaleza,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2632,Rubem Berta,Uruguaiana,Brazil,URG,SBUG,-29.782177999999998,-57.038189000000003,256,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2633,Ten Cel Av Cesar Bombonato,Uberlandia,Brazil,UDI,SBUL,-18.882843999999999,-48.225594000000001,3094,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2634,Urubupunga,Castilho,Brazil,,SBUP,-20.777066999999999,-51.564760999999997,1169,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2635,Uberaba,Uberaba,Brazil,UBA,SBUR,-19.765000000000001,-47.964778000000003,2655,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2636,Major Brigadeiro Trompowsky,Varginha,Brazil,VAG,SBVG,-21.590067000000001,-45.473342000000002,3028,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2637,Vilhena,Vilhena,Brazil,BVH,SBVH,-12.694375000000001,-60.098269000000002,2018,-4,S,America/Boa_Vista,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2638,Goiabeiras,Vitoria,Brazil,VIX,SBVT,-20.258056,-40.286389,11,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2639,Iauarete,Iauarete,Brazil,,SBYA,0.60750000000000004,-69.185837000000006,345,-4,S,America/Boa_Vista,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2640,Campo Fontenelle,Piracununga,Brazil,QPS,SBYS,-21.984560999999999,-47.334764,1968,-3,S,America/Sao_Paulo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2641,Chacalluta,Arica,Chile,ARI,SCAR,-18.348531000000001,-70.338741999999996,167,-4,S,America/Santiago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2642,Balmaceda,Balmaceda,Chile,BBA,SCBA,-45.916058,-71.689475000000002,1722,-4,S,America/Santiago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2643,El Bosque,Santiago,Chile,,SCBQ,-33.561799999999998,-70.688400000000001,1844,-4,S,America/Santiago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2644,Chile Chico,Chile Chico,Chile,CCH,SCCC,-46.583340999999997,-71.687404999999998,1070,-4,S,America/Santiago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2645,El Loa,Calama,Chile,CJC,SCCF,-22.498175,-68.903575000000004,7543,-4,S,America/Santiago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2646,General Bernardo O Higgins,Chillan,Chile,,SCCH,-36.582496999999996,-72.031367000000003,495,-4,S,America/Santiago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2647,Carlos Ibanez Del Campo Intl,Punta Arenas,Chile,PUQ,SCCI,-53.002642000000002,-70.854585999999998,139,-4,S,America/Santiago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2648,Teniente Vidal,Coyhaique,Chile,GXQ,SCCY,-45.594211000000001,-72.106133,1020,-4,S,America/Santiago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2649,Diego Aracena Intl,Iquique,Chile,IQQ,SCDA,-20.535222000000001,-70.181274999999999,155,-4,S,America/Santiago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2650,Arturo Merino Benitez Intl,Santiago,Chile,SCL,SCEL,-33.392975,-70.785803000000001,1555,-4,S,America/Santiago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2651,Cerro Moreno Intl,Antofagasta,Chile,ANF,SCFA,-23.444478,-70.445099999999996,455,-4,S,America/Santiago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2652,Capitan Fuentes Martinez,Porvenir,Chile,,SCFM,-53.253700000000002,-70.319227999999995,104,-4,S,America/Santiago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2653,Futaleufu,Futaleufu,Chile,,SCFT,-43.189166999999998,-71.851112000000001,1148,-4,S,America/Santiago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2654,Maria Dolores,Los Angeles,Chile,LSQ,SCGE,-37.401730999999998,-72.425443999999999,374,-4,S,America/Santiago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2655,Guardiamarina Zanartu,Puerto Williams,Chile,,SCGZ,-54.931072,-67.626261,88,-4,S,America/Santiago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2656,Carriel Sur Intl,Concepcion,Chile,CCP,SCIE,-36.772649999999999,-73.063106000000005,26,-4,S,America/Santiago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2657,Mataveri Intl,Easter Island,Chile,IPC,SCIP,-27.164791999999998,-109.421831,227,-6,S,Pacific/Easter,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2658,Canal Bajo Carlos Hott Siebert,Osorno,Chile,ZOS,SCJO,-40.611207999999998,-73.061042,187,-4,S,America/Santiago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2659,Vallenar,Vallenar,Chile,,SCLL,-28.596402999999999,-70.755996999999994,1725,-4,S,America/Santiago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2660,De La Independencia,Rancagua,Chile,,SCRG,-34.173693999999998,-70.775694000000001,1446,-4,S,America/Santiago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2661,Teniente Rodolfo Marsh Martin,Isla Rey Jorge,Antarctica,,SCRM,-62.190832999999998,-58.986666999999997,147,12,U,Antarctica/South_Pole,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2662,La Florida,La Serena,Chile,LSC,SCSE,-29.916232999999998,-71.199522000000002,481,-4,S,America/Santiago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2663,Eulogio Sanchez,Santiago,Chile,,SCTB,-33.456277999999998,-70.546666999999999,2129,-4,S,America/Santiago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2664,Maquehue,Temuco,Chile,ZCO,SCTC,-38.766818999999998,-72.637096999999997,304,-4,S,America/Santiago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2665,El Tepual Intl,Puerto Montt,Chile,PMC,SCTE,-41.438885999999997,-73.093952999999999,294,-4,S,America/Santiago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2666,Chaiten,Chaiten,Chile,WCH,SCTN,-42.932808000000001,-72.699113999999994,13,-4,S,America/Santiago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2667,Pichoy,Valdivia,Chile,ZAL,SCVD,-39.649956000000003,-73.086111000000002,59,-4,S,America/Santiago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2668,Chachoan,Ambato,Ecuador,ATF,SEAM,-1.212067,-78.574635999999998,8502,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2669,Hacienda Clementina,Clementia,Ecuador,,SECM,-1.706275,-79.378935999999996,328,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2670,Francisco De Orellana,Coca,Ecuador,OCC,SECO,-0.46288600000000002,-76.986841999999996,834,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2671,Mariscal Lamar,Cuenca,Ecuador,CUE,SECU,-2.8894669999999998,-78.984397000000001,8306,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2672,Seymour,Galapagos,Ecuador,GPS,SEGS,-0.45375799999999999,-90.265913999999995,207,-6,U,Pacific/Galapagos,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2673,Jose Joaquin De Olmedo Intl,Guayaquil,Ecuador,GYE,SEGU,-2.157419,-79.883557999999994,19,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2674,Gualaquiza,Gualaquiza,Ecuador,,SEGZ,-3.4232140000000002,-78.566993999999994,2640,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2675,Atahualpa,Ibarra,Ecuador,,SEIB,0.33841900000000003,-78.136421999999996,7304,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2676,Km 192,Km-192,Ecuador,,SEKK,0.18420300000000001,-79.391955999999993,1247,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2677,Hacienda La Julia,La Julia,Ecuador,,SELJ,-1.7043809999999999,-79.552261000000001,50,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2678,Cotopaxi Intl,Latacunga,Ecuador,,SELT,-0.906833,-78.615756000000005,9205,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2679,Jose Maria Velasco Ibarra,Macara,Ecuador,,SEMA,-4.3782310000000004,-79.941022000000004,1508,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2680,Coronel E Carvajal,Macas,Ecuador,XMS,SEMC,-2.2991670000000002,-78.120750000000001,3452,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2681,General Manuel Serrano,Machala,Ecuador,MCH,SEMH,-3.2689029999999999,-79.961572000000004,11,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2682,Montalvo,Montalvo,Ecuador,,SEMO,-2.0670139999999999,-76.975741999999997,960,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2683,Eloy Alfaro Intl,Manta,Ecuador,MEC,SEMT,-0.94607799999999997,-80.678808000000004,48,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2684,Maragrosa,Maragrosa,Ecuador,,SEMX,-2.8510970000000002,-79.803618999999998,18,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2685,Amable Calle Gutierrez,Pasaje,Ecuador,,SEPS,-3.3196669999999999,-79.769165000000001,22,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2686,Reales Tamarindos,Portoviejo,Ecuador,PVO,SEPV,-1.041647,-80.472206,130,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2687,Quevedo,Quevedo,Ecuador,,SEQE,-0.98939999999999995,-79.465114,350,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2688,Mariscal Sucre Intl,Quito,Ecuador,UIO,SEQU,-0.14114399999999999,-78.488213999999999,9228,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2689,Chimborazo,Riobamba,Ecuador,,SERB,-1.6534329999999999,-78.656142000000003,9151,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2690,Coronel Artilleria Victor Larrea,Santa Rosa,Ecuador,,SERO,-3.4351609999999999,-79.977817000000002,170,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2691,General Ulpiano Paez,Salinas,Ecuador,SNC,SESA,-2.2049940000000001,-80.988878,18,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2692,Santo Domingo Los Colorados,Santo Domingo,Ecuador,,SESD,-0.248222,-79.214447000000007,1714,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2694,Taura,Taura,Ecuador,,SETA,-2.2610359999999998,-79.680169000000006,56,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2695,Mayor Galo Torres,Tena,Ecuador,,SETE,-0.98676699999999995,-77.819446999999997,1708,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2696,Tarapoa,Tarapoa,Ecuador,TPC,SETR,-0.122956,-76.33775,814,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2697,Teniente Coronel Luis A Mantilla,Tulcan,Ecuador,TUA,SETU,0.80950599999999995,-77.708055999999999,9649,-5,U,America/Guayaquil,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2699,Silvio Pettirossi Intl,Asuncion,Paraguay,ASU,SGAS,-25.239850000000001,-57.519132999999997,292,-4,S,America/Asuncion,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2700,Juan De Ayolas,Ayolas,Paraguay,,SGAY,-27.370650000000001,-56.853943999999998,223,-4,S,America/Asuncion,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2701,Teniente Col Carmelo Peralta,Conception,Paraguay,,SGCO,-23.441749999999999,-57.427121999999997,253,-4,S,America/Asuncion,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2702,Itaipu,Itaipu,Paraguay,,SGIB,-25.407852999999999,-54.619416999999999,762,-4,S,America/Asuncion,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2703,Dr Luis Maria Argana Intl,Mariscal Estigarribia,Paraguay,,SGME,-22.044986000000002,-60.621693999999998,553,-4,S,America/Asuncion,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2704,Carlos Miguel Gimenez,Pilar,Paraguay,,SGPI,-26.881467000000001,-58.318035999999999,249,-4,S,America/Asuncion,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2705,El Eden,Armenia,Colombia,AXM,SKAR,4.4527749999999999,-75.766446999999999,3990,-5,U,America/Bogota,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2706,Tres De Mayo,Puerto Asis,Colombia,PUU,SKAS,0.50522800000000001,-76.500836000000007,815,-5,U,America/Bogota,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2707,Las Flores,El Banco,Colombia,,SKBC,9.0455419999999993,-73.974930999999998,111,-5,U,America/Bogota,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2708,Palonegro,Bucaramanga,Colombia,BGA,SKBG,7.1265000000000001,-73.184777999999994,3897,-5,U,America/Bogota,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2709,Eldorado Intl,Bogota,Colombia,BOG,SKBO,4.7015940000000001,-74.146946999999997,8361,-5,U,America/Bogota,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2710,Ernesto Cortissoz,Barranquilla,Colombia,BAQ,SKBQ,10.889589000000001,-74.780818999999994,98,-5,U,America/Bogota,0,2016-02-15 01:34:09,2016-02-15 01:34:09
